samples,E2F1-h,E2F2-h,E2F3-h,E2F4-h,E2F5-h,E2F6-h,E2F7-h,E2F8-h,,,samples,E2F1-s,E2F2-s,E2F3-s,E2F4-s,E2F5-s,E2F6-s,E2F7-s,E2F8-s
,,,,,,,,,,,TCGA-BH-A0C7-01,10.0851,8.833,10.4504,10.2679,8.1492,10.5124,9.1991,
,,,,,,,,,,,TCGA-BH-A0HO-01,8.3023,7.2494,9.0291,9.9432,8.9541,9.1828,5.5867,
,,,,,,,,,,,TCGA-BH-A18V-01,10.1201,11.3741,10.9462,11.6041,8.9942,8.9995,8.7189,
,,,,,,,,,,,TCGA-BH-A208-01,7.5274,8.1604,9.9753,10.5024,7.3271,8.9394,5.2091,
,,,,,,,,,,,TCGA-C8-A27A-01,10.1792,9.3292,10.4673,10.9383,9.3647,10.5052,9.4009,
,,,,,,,,,,,TCGA-C8-A27B-01,9.7898,9.3581,12.0374,11.3333,9.7272,10.0627,8.9766,
,,,,,,,,,,,TCGA-D8-A1J9-01,9.9044,8.9088,9.6834,10.0256,8.3943,9.2183,7.9189,
,,,,,,,,,,,TCGA-E2-A150-01,9.3962,8.783,10.0255,10.737,8.9549,9.1993,6.3193,
,,,,,,,,,,,TCGA-E2-A573-01,11.1218,10.2096,11.3476,10.6611,9.7323,9.3793,8.7892,
,,,,,,,,,,,TCGA-E9-A1N8-01,10.592,8.3617,12.4668,11.0427,8.6971,10.6802,8.944,
,,,,,,,,,,,TCGA-E9-A1RA-01,8.5958,7.6052,9.9189,10.6144,9.0741,8.9574,8.315,
,,,,,,,,,,,TCGA-E9-A3X8-01,9.0931,6.3358,8.2331,10.7847,6.5596,9.0149,3.7609,
,,,,,,,,,,,TCGA-EW-A1IX-01,7.8092,6.419,9.6337,10.7144,8.5053,9.3385,5.6344,
,,,,,,,,,,,TCGA-EW-A1P3-01,9.277,7.7998,9.8952,10.1038,8.6647,9.5037,6.8513,
,,,,,,,,,,,TCGA-OL-A6VR-01,8.622,6.4292,8.2831,11.012,9.9186,9.4766,5.2141,
,,,,,,,,,,,TCGA-A2-A04U-01,11.8567,8.6786,10.478,11.5073,9.3803,9.7336,7.5706,
,,,,,,,,,,,TCGA-A2-A3KD-01,8.5664,7.5883,9.9058,10.0291,9.1807,9.0855,6.7896,
,,,,,,,,,,,TCGA-A7-A5ZW-01,7.5062,5.9678,9.3618,10.0371,8.426,9.3638,4.6347,
,,,,,,,,,,,TCGA-A8-A09D-01,8.8714,8.7458,9.6408,10.5186,7.0941,9.8812,7.0106,
,,,,,,,,,,,TCGA-AC-A6IV-01,8.9935,7.5333,10.3429,10.6881,8.2606,9.4686,7.3697,
,,,,,,,,,,,TCGA-AO-A12A-01,7.9246,7.2992,9.9496,10.2648,8.0019,8.9786,6.5835,
,,,,,,,,,,,TCGA-AR-A0U2-01,11.3967,10.2993,10.9471,9.5935,9.5906,10.2537,9.2485,
,,,,,,,,,,,TCGA-AR-A1AI-01,9.8916,9.7927,11.2169,11.1419,10.2974,9.8614,6.3072,
,,,,,,,,,,,TCGA-AR-A1AO-01,9.2548,9.3451,10.2007,11.1003,8.3297,9.4291,6.4929,
,,,,,,,,,,,TCGA-AR-A24P-01,8.9749,8.3087,9.7414,10.0709,8.6342,10.1137,8.4538,
,,,,,,,,,,,TCGA-AR-A24U-01,9.0439,8.5404,10.6233,10.153,10.0392,8.9818,6.905,
,,,,,,,,,,,TCGA-B6-A401-01,9.3294,7.4909,9.2589,11.5328,9.4554,8.9428,6.2808,
,,,,,,,,,,,TCGA-B6-A402-01,10.9716,9.8298,11.1216,10.9781,10.6578,10.2506,6.4552,
,,,,,,,,,,,TCGA-BH-A0AZ-01,7.391,6.293,8.9241,10.6961,7.7762,9.3986,5.861,
,,,,,,,,,,,TCGA-BH-A0B6-01,7.8499,6.9549,9.6983,10.5647,8.2205,9.0852,4.893,
,,,,,,,,,,,TCGA-BH-A0BD-01,9.4517,9.102,9.5011,10.7942,8.7445,9.4158,7.7646,
,,,,,,,,,,,TCGA-BH-A0C3-01,9.7885,8.9654,9.6988,10.4678,8.1813,9.7595,7.3244,
,,,,,,,,,,,TCGA-BH-A1FH-01,6.7064,6.041,9.7073,10.5491,8.2265,9.7364,5.5408,
,,,,,,,,,,,TCGA-C8-A26V-01,8.0812,8.0476,10.0899,10.081,8.0317,9.9156,7.5742,
,,,,,,,,,,,TCGA-D8-A27K-01,6.8507,7.0445,10.3827,10.1997,8.6683,9.5733,7.8264,
,,,,,,,,,,,TCGA-E2-A10F-01,8.2704,8.0378,10.0132,10.1602,8.4062,9.4625,7.4891,
,,,,,,,,,,,TCGA-E2-A15D-01,6.9104,6.2217,9.516,9.8543,9.0501,9.2154,7.6162,
,,,,,,,,,,,TCGA-E2-A570-01,9.0976,7.6295,9.7809,10.0934,8.1945,9.3267,6.4204,
,,,,,,,,,,,TCGA-E9-A22G-01,11.4154,10.391,11.7372,10.8565,10.9502,11.2509,10.0717,
,,,,,,,,,,,TCGA-E9-A245-01,9.8125,7.9571,9.7199,11.7557,9.0395,10.3919,7.0305,
,,,,,,,,,,,TCGA-S3-AA14-01,8.7188,8.5568,9.2159,10.3025,7.3309,9.0298,7.4914,
,,,,,,,,,,,TCGA-A2-A0CZ-01,6.9294,5.528,9.4184,10.4981,8.0462,9.2198,4.217,
,,,,,,,,,,,TCGA-A2-A0EX-01,7.1109,6.3548,9.5009,9.7613,9.7972,9.1084,4.6309,
,,,,,,,,,,,TCGA-A2-A3XV-01,9.9846,7.9868,8.9738,11.5402,6.9745,8.9799,4.9861,
,,,,,,,,,,,TCGA-A2-A3XZ-01,10.0046,8.1891,9.9689,11.476,8.5539,10.0336,6.0965,
,,,,,,,,,,,TCGA-A2-A4RY-01,7.3685,6.2308,9.182,10.8303,8.5314,8.8837,5.8463,
,,,,,,,,,,,TCGA-A7-A13D-01,10.93802565,9.924200452,11.61091096,11.26772486,11.48395997,10.28750395,8.746150299,
,,,,,,,,,,,TCGA-AC-A3BB-01,8.1077,6.2351,9.1467,10.6781,8.3383,8.9721,4.7198,
,,,,,,,,,,,TCGA-AO-A1KO-01,6.4157,5.4325,9.5896,10.2073,8.7912,9.8908,4.9124,
,,,,,,,,,,,TCGA-AR-A0TS-01,10.7165,9.8324,11.6588,10.8923,8.9591,9.1624,8.5216,
,,,,,,,,,,,TCGA-AR-A1AN-01,8.213,7.6974,9.532,10.2818,8.4903,9.1776,6.3221,
,,,,,,,,,,,TCGA-AR-A24K-01,8.6471,9.1191,10.0802,9.7892,9.8688,9.6976,7.1283,
,,,,,,,,,,,TCGA-AR-A24T-01,7.9272,6.0464,10.2018,10.1578,8.8761,9.5471,5.6057,
,,,,,,,,,,,TCGA-AR-A2LO-01,9.3795,8.0939,10.0327,10.4185,8.9566,9.5178,7.0906,
,,,,,,,,,,,TCGA-B6-A0I8-01,9.1599,6.8056,8.7406,10.2884,10.8047,10.5679,5.7228,
,,,,,,,,,,,TCGA-BH-A0H3-01,7.4942,6.9433,10.0644,10.0121,8.7913,9.6192,5.9294,
,,,,,,,,,,,TCGA-BH-A0W4-01,8.0513,7.6586,9.9551,10.0737,8.6414,9.2862,7.3228,
,,,,,,,,,,,TCGA-BH-A18K-01,9.1783,7.3312,10.0216,10.6477,8.6505,8.8696,6.6158,
,,,,,,,,,,,TCGA-BH-A28Q-01,7.2869,6.3003,10.3659,9.9639,9.1826,9.5527,7.2611,
,,,,,,,,,,,TCGA-BH-A6R8-01,9.8021,7.2601,9.6437,10.9278,8.8679,9.7696,4.856,
,,,,,,,,,,,TCGA-C8-A12U-01,10.4426,9.3444,9.2972,10.7444,9.1355,9.5968,7.7883,
,,,,,,,,,,,TCGA-E2-A1B5-01,8.0248,7.5959,9.1968,10.6449,9.09,9.7428,5.2503,
,,,,,,,,,,,TCGA-E2-A1LS-01,7.3145,7.3064,10.9306,10.5827,9.2392,10.1928,6.4245,
,,,,,,,,,,,TCGA-GM-A2DA-01,8.9301,8.3231,9.4952,10.2823,8.0481,9.2884,5.4486,
,,,,,,,,,,,TCGA-GM-A3XG-01,7.5938,6.0559,8.9154,10.8743,8.2324,9.2734,3.8294,
,,,,,,,,,,,TCGA-JL-A3YX-01,8.9873,8.3157,9.4855,10.6637,9.041,9.6459,7.2351,
,,,,,,,,,,,TCGA-LL-A5YN-01,9.6449,7.8536,9.0753,11.2878,9.2045,9.1789,5.6572,
,,,,,,,,,,,TCGA-XX-A899-01,8.3643,7.036,9.7887,10.847,8.702,8.9953,7.5509,
,,,,,,,,,,,TCGA-Z7-A8R6-01,10.8163,9.502,9.289,10.399,9.0937,9.4513,8.2684,
,,,,,,,,,,,TCGA-A1-A0SQ-01,9.0628,7.9626,8.2065,10.407,7.0464,9.1592,7.1763,
,,,,,,,,,,,TCGA-A2-A0D2-01,11.1354,9.0332,10.97,11.8143,10.3394,9.0912,9.2704,
,,,,,,,,,,,TCGA-A2-A3XT-01,11.263,9.2633,10.7874,10.7664,9.2345,9.3685,9.6205,
,,,,,,,,,,,TCGA-A8-A08O-01,8.7041,7.6384,10.4465,9.6391,8.8028,9.6993,7.1422,
,,,,,,,,,,,TCGA-A8-A095-01,9.8901,9.0025,10.0043,9.919,7.9543,9.2226,8.8444,
,,,,,,,,,,,TCGA-AC-A2FK-01,5.889,5.3343,9.6789,10.4434,8.4212,9.2684,4.8578,
,,,,,,,,,,,TCGA-AN-A0FZ-01,9.5813,6.9477,9.7658,10.8882,8.4216,9.4611,8.194,
,,,,,,,,,,,TCGA-AQ-A04J-01,9.477,8.3041,11.0555,11.3399,8.8449,9.7829,7.6553,
,,,,,,,,,,,TCGA-AR-A24R-01,9.3193,8.2117,9.3951,10.9257,9.4803,10.0809,8.7452,
,,,,,,,,,,,TCGA-AR-A256-01,10.7157,9.1853,10.9489,10.7133,10.7725,10.211,8.6792,
,,,,,,,,,,,TCGA-B6-A0I2-01,11.036,8.7178,11.0483,11.6307,9.4763,9.7521,6.8294,
,,,,,,,,,,,TCGA-B6-A0IN-01,9.1628,7.3306,10.1417,10.6665,7.7689,9.2845,5.8279,
,,,,,,,,,,,TCGA-BH-A0AU-01,8.2956,8.1696,9.365,9.9278,9.1155,9.8805,7.3669,
,,,,,,,,,,,TCGA-BH-A0H5-01,7.4856,7.8707,9.9239,10.6429,8.5327,9.338,5.9633,
,,,,,,,,,,,TCGA-BH-A1EV-01,9.4998,7.9161,9.1597,10.3566,8.5493,9.4491,6.6582,
,,,,,,,,,,,TCGA-BH-A2L8-01,7.4361,6.9864,9.89,10.419,8.899,9.3727,9.3577,
,,,,,,,,,,,TCGA-C8-A12Z-01,8.8398,8.1749,10.3375,9.3307,7.6895,9.1233,6.1821,
,,,,,,,,,,,TCGA-D8-A147-01,9.9036,8.5461,12.5314,10.5626,9.6503,9.8854,9.4147,
,,,,,,,,,,,TCGA-D8-A1XF-01,11.0209,8.7401,10.4936,10.616,10.3218,10.3015,9.3901,
,,,,,,,,,,,TCGA-E2-A15A-01,10.3961,7.9568,9.4589,10.5478,9.6404,9.7326,8.3421,
,,,,,,,,,,,TCGA-E2-A1B1-01,8.257,7.9311,10.3127,10.3957,8.9221,10.0592,7.7516,
,,,,,,,,,,,TCGA-E2-A1IG-01,8.4726,6.7998,10.3694,10.5826,8.7903,9.6554,6.8566,
,,,,,,,,,,,TCGA-E9-A1N5-01,9.7498,9.249,9.8094,10.3101,8.531,9.4661,7.8206,
,,,,,,,,,,,TCGA-E9-A226-01,8.3424,7.5461,10.2534,9.3324,9.2977,9.9507,7.5661,
,,,,,,,,,,,TCGA-E9-A249-01,8.3161,7.4543,10.0355,9.926,8.6068,9.3024,8.7269,
,,,,,,,,,,,TCGA-E9-A6HE-01,10.2464,8.9864,8.9997,10.5053,7.9627,9.1679,5.7323,
,,,,,,,,,,,TCGA-HN-A2OB-01,6.678,5.2277,9.3219,10.3899,8.4993,9.1843,5.3871,
,,,,,,,,,,,TCGA-A2-A25A-01,8.2397,7.669,9.5575,10.7599,8.3669,9.7503,7.7961,
,,,,,,,,,,,TCGA-A7-A13F-01,9.974,8.819,9.8205,10.0437,7.891,8.8026,8.436,
,,,,,,,,,,,TCGA-B6-A0RI-01,8.6102,8.5683,9.5232,10.2681,7.9848,9.3467,7.5039,
,,,,,,,,,,,TCGA-B6-A409-01,10.1744,8.0069,10.4183,11.5877,10.1565,9.781,5.6955,
,,,,,,,,,,,TCGA-BH-A0B9-01,11.2478,8.2517,10.333,11.5569,10.2605,10.7679,8.1545,
,,,,,,,,,,,TCGA-BH-A1FM-01,8.0281,7.5558,10.7336,9.9054,10.036,10.6737,8.5085,
,,,,,,,,,,,TCGA-BH-A1FU-01,8.4884,9.2577,10.8932,10.5593,9.1241,9.2937,7.3776,
,,,,,,,,,,,TCGA-C8-A12Y-01,9.0946,7.6068,9.3419,10.0414,7.7352,9.6064,5.9509,
,,,,,,,,,,,TCGA-E2-A15I-01,6.3481,5.058,9.1482,10.0563,9.3565,9.5088,8.4437,
,,,,,,,,,,,TCGA-E2-A1B6-01,10.5026,9.7099,10.6783,11.1391,10.4235,9.4386,6.886,
,,,,,,,,,,,TCGA-E2-A1L6-01,8.2058,7.5104,10.098,9.9332,8.8839,9.4924,6.9186,
,,,,,,,,,,,TCGA-E2-A574-01,9.7684,7.158,9.7138,11.4899,10.4149,10.2283,5.51,
,,,,,,,,,,,TCGA-GM-A3XN-01,8.3061,7.1521,9.6037,10.7066,8.4028,9.1505,6.3808,
,,,,,,,,,,,TCGA-LD-A66U-01,9.1189,7.0509,8.6965,10.8036,8.1859,9.0385,4.8879,
,,,,,,,,,,,TCGA-MS-A51U-01,7.2066,6.0276,9.1836,10.5221,7.9785,8.8804,5.7371,
,,,,,,,,,,,TCGA-A8-A08X-01,10.2394,10.218,9.8665,10.3564,8.6763,8.5128,6.8414,
,,,,,,,,,,,TCGA-AC-A6NO-01,9.6926,8.6533,9.8386,10.4581,8.9218,9.4241,7.9032,
,,,,,,,,,,,TCGA-AO-A12D-01,8.4616,7.9707,10.6916,10.5875,9.1349,9.0807,6.3328,
,,,,,,,,,,,TCGA-AR-A0TP-01,10.6024,9.2605,11.4895,10.5641,9.1298,9.5377,9.4653,
,,,,,,,,,,,TCGA-AR-A0TZ-01,11.2127,9.5826,10.8501,9.7856,9.2425,9.0859,8.6512,
,,,,,,,,,,,TCGA-AR-A24O-01,8.2576,8.2835,10.0583,10.3605,8.4959,9.5562,7.1668,
,,,,,,,,,,,TCGA-B6-A400-01,9.9392,8.7628,10.9536,11.129,10.7863,9.2257,8.6244,
,,,,,,,,,,,TCGA-BH-A0DZ-01,8.649,7.7448,8.8834,9.1843,7.9944,8.7302,7.178,
,,,,,,,,,,,TCGA-C8-A12T-01,8.7095,9.8594,9.4388,10.3563,8.2058,9.3078,7.1336,
,,,,,,,,,,,TCGA-E2-A158-01,8.8756,8.382,11.9026,11.476,10.6593,10.9813,7.7496,
,,,,,,,,,,,TCGA-E2-A3DX-01,7.8865,6.5956,9.7512,10.592,8.1037,9.4759,5.4626,
,,,,,,,,,,,TCGA-E9-A1RI-01,7.3966,6.6588,9.8004,10.0627,9.0939,9.5483,6.3707,
,,,,,,,,,,,TCGA-EW-A1OX-01,9.0048,7.9864,8.3952,9.9497,9.1087,9.8341,6.9005,
,,,,,,,,,,,TCGA-EW-A1P4-01,10.1073,10.0615,11.2402,11.7153,9.01,9.034,7.87,
,,,,,,,,,,,TCGA-OL-A5RV-01,7.9673,7.0042,10.0278,10.7674,8.41,9.259,6.0605,
,,,,,,,,,,,TCGA-OL-A6VO-01,10.2443,8.2506,12.8755,10.3112,10.6622,10.2129,9.3176,
,,,,,,,,,,,TCGA-5L-AAT0-01,8.4566,6.9683,9.1281,10.42,8.3969,9.1912,5.8848,
,,,,,,,,,,,TCGA-A2-A0D3-01,5.6025,5.6025,10.1574,9.8927,8.9309,9.144,4.8212,
,,,,,,,,,,,TCGA-A2-A3XW-01,10.0805,8.4849,7.6676,11.4701,7.1213,9.3612,4.4239,
,,,,,,,,,,,TCGA-A8-A075-01,9.3211,8.4746,9.9594,10.5188,9.5332,9.1132,8.286,
,,,,,,,,,,,TCGA-AO-A03T-01,10.1174,8.6069,8.8308,10.6775,8.3491,9.6397,6.8502,
,,,,,,,,,,,TCGA-AO-A12C-01,6.9238,5.9519,9.9461,9.9421,9.2605,9.5302,4.7707,
,,,,,,,,,,,TCGA-B6-A0IJ-01,11.7844,11.5013,11.1581,11.5544,9.27,9.0802,8.5845,
,,,,,,,,,,,TCGA-B6-A0RV-01,9.0819,8.4421,9.4046,9.9144,9.7843,9.6834,6.6344,
,,,,,,,,,,,TCGA-BH-A0B7-01,9.0357,8.3312,10.5363,10.3094,8.1778,9.1743,7.1085,
,,,,,,,,,,,TCGA-BH-A0DQ-01,9.2124,7.8009,9.5444,10.3819,7.9458,9.3964,6.9867,
,,,,,,,,,,,TCGA-E9-A227-01,8.5184,7.346,9.444,10.013,7.8992,9.482,6.507,
,,,,,,,,,,,TCGA-E9-A22H-01,8.8882,8.9358,10.147,9.692,8.6479,9.986,8.8391,
,,,,,,,,,,,TCGA-A2-A0CV-01,6.4151,3.9416,8.8345,10.3937,8.8693,8.9505,6.6529,
,,,,,,,,,,,TCGA-A8-A08G-01,10.4206,9.3653,10.4585,10.8566,9.9584,10.8096,9.2147,
,,,,,,,,,,,TCGA-AC-A2BM-01,10.8439,8.8776,9.2573,10.0912,9.6605,9.7886,8.9278,
,,,,,,,,,,,TCGA-AN-A0AL-01,10.4749,9.6248,10.1556,11.0307,8.01,9.0437,8.1476,
,,,,,,,,,,,TCGA-AO-A03V-01,8.0132,7.0721,10.2763,10.8121,9.0754,9.7706,5.85,
,,,,,,,,,,,TCGA-AO-A0J2-01,10.8474,9.7485,9.4189,11.2314,8.5774,9.6078,8.2114,
,,,,,,,,,,,TCGA-AO-A0J4-01,10.1126,9.6448,10.9611,11.3477,9.6551,9.2183,8.5906,
,,,,,,,,,,,TCGA-BH-A0BJ-01,7.8952,6.9322,9.1526,10.2017,7.9503,9.2737,5.9708,
,,,,,,,,,,,TCGA-BH-A0DT-01,7.1868,6.9791,9.6617,10.0814,9,9.3659,5.8524,
,,,,,,,,,,,TCGA-BH-A42V-01,7.7456,6.7155,9.2046,10.9806,9.0975,9.2153,4.9354,
,,,,,,,,,,,TCGA-D8-A1JD-01,10.3073,8.9222,10.0319,10.5098,10.2873,9.1284,8.177,
,,,,,,,,,,,TCGA-D8-A27R-01,10.4326,8.5345,10.6013,10.6054,10.736,10.8214,7.8885,
,,,,,,,,,,,TCGA-E2-A10A-01,9.7708,8.2328,10.1643,10.062,9.18,9.7118,8.2146,
,,,,,,,,,,,TCGA-E2-A1LB-01,8.6618,7.5209,8.846,10.3077,6.8604,8.9333,6.1245,
,,,,,,,,,,,TCGA-E9-A1N4-01,8.4446,8.3714,9.7064,10.2059,8.414,8.9733,7.3309,
,,,,,,,,,,,TCGA-E9-A5UO-01,11.7308,8.975,9.2155,10.5302,8.2079,9.5992,7.8565,
,,,,,,,,,,,TCGA-EW-A2FS-01,9.5856,8.1857,10.4725,10.8581,9.2286,10.479,7.3812,
,,,,,,,,,,,TCGA-PE-A5DE-01,9.1528,8.0655,9.3723,10.8323,7.7669,8.834,6.7862,
,,,,,,,,,,,TCGA-A1-A0SP-01,11.6538,10.5095,11.2009,11.0774,10.7348,9.9506,8.2921,
,,,,,,,,,,,TCGA-A2-A0CM-01,10.3719,10.3246,11.3861,11.5769,9.864,9.4704,9.1043,
,,,,,,,,,,,TCGA-A7-A4SA-01,10.215,8.4822,9.7853,10.5578,9.0991,8.9223,6.5855,
,,,,,,,,,,,TCGA-A8-A09A-01,8.8616,6.8821,9.9385,10.0108,9.1977,10.0029,7.1206,
,,,,,,,,,,,TCGA-AC-A2FF-01,7.9715,7.9058,10.1164,10.4435,8.5086,9.2581,6.6438,
,,,,,,,,,,,TCGA-AO-A0JM-01,9.8715,8.0771,9.6095,9.9967,7.4961,9.102,7.4692,
,,,,,,,,,,,TCGA-AR-A2LJ-01,9.1985,7.6676,8.7326,10.7587,8.0116,9.1129,5.3157,
,,,,,,,,,,,TCGA-B6-A0IQ-01,10.6678,8.9238,11.6926,11.2125,10.1571,9.6639,9.0513,
,,,,,,,,,,,TCGA-B6-A0RU-01,10.3831,8.7367,10.8341,10.4835,8.7037,9.2187,9.2377,
,,,,,,,,,,,TCGA-B6-A0WX-01,8.7572,7.7626,10.8267,10.1552,9.8412,9.0253,5.3151,
,,,,,,,,,,,TCGA-B6-A0WY-01,8.3346,6.8402,9.6228,10.5796,8.9338,9.3379,6.1095,
,,,,,,,,,,,TCGA-BH-A0B5-01,9.8848,8.8342,9.5677,10.392,8.7748,9.2807,10.2723,
,,,,,,,,,,,TCGA-C8-A1HI-01,8.4885,7.2466,7.7182,9.9885,9.1527,9.8461,6.7495,
,,,,,,,,,,,TCGA-D8-A141-01,7.5702,7.7388,9.8382,10.5657,8.8861,8.9725,6.8369,
,,,,,,,,,,,TCGA-D8-A1X7-01,7.6579,7.8625,8.5398,10.7763,8.7635,9.6156,7.395,
,,,,,,,,,,,TCGA-D8-A27F-01,10.56,9.7238,11.4824,11.4065,9.031,9.4117,9.6311,
,,,,,,,,,,,TCGA-E2-A15E-01,8.9821,7.5726,9.4571,10.387,9.0587,9.0457,6.4825,
,,,,,,,,,,,TCGA-E2-A1L7-01,10.8148,10.4823,11.1875,10.2624,8.937,10.4566,8.7038,
,,,,,,,,,,,TCGA-E2-A1L9-01,7.0989,7.6736,10.002,10.8826,8.0629,9.3506,6.1968,
,,,,,,,,,,,TCGA-E9-A1RB-01,10.7145,10.2663,10.6082,10.9663,9.6454,11.2582,8.8442,
,,,,,,,,,,,TCGA-OL-A5D8-01,8.7785,7.6785,9.707,10.113,9.9367,10.3419,5.1797,
,,,,,,,,,,,TCGA-OL-A5RW-01,11.7273,13.4806,9.6772,10.5068,8.4815,9.7864,9.1643,
,,,,,,,,,,,TCGA-A1-A0SH-01,7.6959,6.2771,9.7629,10.0444,8.068,8.9433,5.7125,
,,,,,,,,,,,TCGA-A1-A0SJ-01,8.9951,8.0388,9.2967,10.4502,9.1359,9.711,6.7219,
,,,,,,,,,,,TCGA-A2-A04V-01,9.2617,8.3494,10.0344,10.1644,8.6955,9.6262,7.1577,
,,,,,,,,,,,TCGA-A2-A0T5-01,8.0131,8.0766,10.1476,10.0826,9.0743,8.9852,5.9405,
,,,,,,,,,,,TCGA-A2-A0YJ-01,9.7032,8.4239,10.7273,10.445,10.2859,9.4143,8.1044,
,,,,,,,,,,,TCGA-A2-A25B-01,8.1203,7.9062,10.6754,10.7665,10.6955,10.7586,9.379,
,,,,,,,,,,,TCGA-AO-A126-01,8.2932,7.4142,9.6245,10.0869,7.1123,9.4569,5.4294,
,,,,,,,,,,,TCGA-AR-A1AU-01,7.7452,7.1336,9.0911,10.548,8.9594,9.3268,6.7045,
,,,,,,,,,,,TCGA-B6-A0RT-01,9.3922,11.4153,10.8514,11.0208,8.7821,8.91,8.1252,
,,,,,,,,,,,TCGA-BH-A0BQ-01,7.404,6.6767,9.472,10.0773,7.8777,9.0135,6.3381,
,,,,,,,,,,,TCGA-BH-A18M-01,7.9367,8.0448,9.4661,10.1304,7.8434,9.4491,7.0569,
,,,,,,,,,,,TCGA-EW-A2FV-01,9.234,8.1033,9.484,10.6277,9.5473,10.3656,7.8538,
,,,,,,,,,,,TCGA-OL-A66O-01,10.9631,8.8634,8.3871,11.1503,8.4,9.2302,7.3741,
,,,,,,,,,,,TCGA-AO-A124-01,11.0876,9.2063,11.9228,10.3512,8.8851,9.445,8.5637,
,,,,,,,,,,,TCGA-AR-A24M-01,7.4,7.018,8.7501,10.1969,7.9139,9.4698,7.4264,
,,,,,,,,,,,TCGA-B6-A0IE-01,9.2296,8.747,10.2563,11.0578,9.7444,9.825,5.7722,
,,,,,,,,,,,TCGA-B6-A0RS-01,10.0615,8.1718,11.0167,10.0918,8.7677,9.1976,6.4172,
,,,,,,,,,,,TCGA-BH-A0E0-01,10.748,9.5412,10.5366,10.0248,9.847,10.3641,7.7414,
,,,,,,,,,,,TCGA-BH-A1EW-01,8.6647,8.7961,10.0551,10.3384,9.0155,10.2774,6.9432,
,,,,,,,,,,,TCGA-C8-A1HL-01,9.1777,8.4629,9.8848,10.5876,7.7046,9.9909,7.6313,
,,,,,,,,,,,TCGA-E2-A15H-01,9.752,8.1636,9.5708,10.8954,8.8974,9.1882,7.5519,
,,,,,,,,,,,TCGA-E9-A22D-01,10.1809,9.0024,9.5263,10.5174,8.5512,9.3603,6.9267,
,,,,,,,,,,,TCGA-EW-A1IY-01,7.5349,7.7405,10.4556,9.7547,9.4247,9.9175,9.5193,
,,,,,,,,,,,TCGA-EW-A1J1-01,8.0146,5.6724,9.8128,9.9641,9.2035,9.6825,6.9897,
,,,,,,,,,,,TCGA-A2-A0CL-01,10.8464,9.2152,10.1128,10.7765,9.0394,9.8387,6.2684,
,,,,,,,,,,,TCGA-A2-A0D4-01,11.1413,8.6192,8.932,10.091,10.1448,10.4084,7.7948,
,,,,,,,,,,,TCGA-A2-A0T3-01,9.464,10.1101,9.48,10.5772,9.6012,10.0684,7.9865,
,,,,,,,,,,,TCGA-A7-A0D9-01,8.0528,7.0466,9.2814,10.5353,9.7807,9.4902,5.9704,
,,,,,,,,,,,TCGA-E2-A14N-01,9.1594,9.2605,11.4059,10.6155,11.2704,10.5548,7.2,
,,,,,,,,,,,TCGA-E2-A1IO-01,8.8148,7.9705,9.0078,10.8149,8.5614,9.6006,5.7978,
,,,,,,,,,,,TCGA-E9-A229-01,8.8137,8.0282,10.1073,10.6369,9.0825,9.8098,8.2018,
,,,,,,,,,,,TCGA-A2-A04P-01,9.9697,8.4771,11.3232,10.6637,8.8004,9.0287,5.4738,
,,,,,,,,,,,TCGA-A2-A04R-01,10.0613,8.2824,9.7633,9.5136,9.2664,9.7584,7.6087,
,,,,,,,,,,,TCGA-AN-A04A-01,8.9203,8.1282,10.5083,10.4924,8.2504,9.6021,6.0318,
,,,,,,,,,,,TCGA-AN-A0XW-01,8.4887,7.3977,9.9174,10.5835,8.6401,9.3051,8.3446,
,,,,,,,,,,,TCGA-AO-A0JA-01,8.1579,6.7838,9.6534,9.9911,7.6507,9.3844,7.0473,
,,,,,,,,,,,TCGA-AO-A12F-01,10.9997,8.5237,11.3344,11.2413,10.4597,10.0435,7.2968,
,,,,,,,,,,,TCGA-D8-A1XD-01,7.9974,9.0069,10.3033,10.4771,8.6518,10.0323,7.8691,
,,,,,,,,,,,TCGA-D8-A27N-01,8.7657,7.7495,9.0452,10.8626,8.7492,9.6718,6.1061,
,,,,,,,,,,,TCGA-OL-A66I-01,11.1932,9.8258,11.0395,11.0992,11.116,9.3028,7.4677,
,,,,,,,,,,,TCGA-A2-A3XU-01,10.1402,9.9664,9.8212,11.2529,11.0655,9.2797,6.3385,
,,,,,,,,,,,TCGA-A8-A07J-01,7.1032,6.2148,8.9604,9.6705,8.1202,9.0763,5.2341,
,,,,,,,,,,,TCGA-AR-A0TU-01,10.873,9.9747,11.6377,11.068,11.0291,10.3451,8.0136,
,,,,,,,,,,,TCGA-BH-A0BL-01,9.9742,8.7481,11.7361,10.9611,9.7763,8.9804,7.9708,
,,,,,,,,,,,TCGA-BH-A1ES-01,8.8963,8.7845,9.5456,10.6823,8.9181,9.8146,8.2924,
,,,,,,,,,,,TCGA-E2-A14Y-01,10.4311,10.8279,10.7981,9.9235,12.3617,9.2042,7.941,
,,,,,,,,,,,TCGA-PL-A8LX-01,9.1387,6.604,9.2645,11.1751,8.0984,8.7223,5.4987,
,,,,,,,,,,,TCGA-A2-A04X-01,10.6128,8.9895,9.4379,10.6589,7.9353,9.2348,7.4934,
